PRODUCTO,ZONA,SITIO,MANEJO,EDAD,RENDIMIENTO
5,4,4,4,25,98.21
5,4,4,4,26,105.01
5,4,4,4,27,89.61
5,4,4,4,28,92.12
5,4,4,4,29,110.99
5,4,4,4,30,101.48
5,5,1,4,20,69.73
5,5,1,4,21,72.66
5,5,1,4,22,75.55
5,5,1,4,23,83.49
5,5,1,4,24,77.01
5,5,1,4,25,83.22
5,5,1,4,26,84.24
5,5,1,4,27,84.41
5,5,1,4,28,77.13
5,5,1,4,29,75.71
5,5,1,4,30,81.49
5,5,2,4,20,61.67
5,5,2,4,21,59.9
5,5,2,4,22,64.96
5,5,2,4,23,66.38
5,5,2,4,24,62.54
5,5,2,4,25,63.6
5,5,2,4,26,68.92
5,5,2,4,27,76.99
5,5,2,4,28,70.37
5,5,2,4,29,70.59
5,5,2,4,30,77.09
5,5,3,4,20,46.8
5,5,3,4,21,48.31
5,5,3,4,22,47.41
5,5,3,4,23,51.93
5,5,3,4,24,57.7
5,5,3,4,25,58.13
5,5,3,4,26,58.83
5,5,3,4,27,59.37
5,5,3,4,28,58.68
5,5,3,4,29,64.42
5,5,3,4,30,59.31
5,5,4,4,20,26.59
5,5,4,4,21,39.44
5,5,4,4,22,35.17
5,5,4,4,23,41.98
5,5,4,4,24,42.94
5,5,4,4,25,43.72
5,5,4,4,26,44.33
5,5,4,4,27,52.57
5,5,4,4,28,55.18
5,5,4,4,29,55.42
5,5,4,4,30,55.54
5,6,1,4,20,88.82
5,6,1,4,21,86.25
5,6,1,4,22,96.53
5,6,1,4,23,100.1
5,6,1,4,24,85.5
5,6,1,4,25,102.32
5,6,1,4,26,91.53
5,6,1,4,27,83.28
5,6,1,4,28,99.96
5,6,1,4,29,82.14
5,6,1,4,30,90.71
5,6,2,4,20,83.93
5,6,2,4,21,93.28
5,6,2,4,22,102.15
5,6,2,4,23,87.74
5,6,2,4,24,91.13
5,6,2,4,25,91.59
5,6,2,4,26,95.23
5,6,2,4,27,98.46
5,6,2,4,28,84.49
5,6,2,4,29,86.38
5,6,2,4,30,94.25
5,6,3,4,20,94.52
5,6,3,4,21,99.07
5,6,3,4,22,99.34
5,6,3,4,23,87
5,6,3,4,24,88.29
5,6,3,4,25,91.22
5,6,3,4,26,93.9
5,6,3,4,27,101.44
5,6,3,4,28,88.09
5,6,3,4,29,104
5,6,3,4,30,90.69
5,6,4,4,20,71.57
5,6,4,4,21,83.27
5,6,4,4,22,81.23
5,6,4,4,23,89.23
5,6,4,4,24,76.42
5,6,4,4,25,92.35
5,6,4,4,26,99.34
5,6,4,4,27,83.4
5,6,4,4,28,91.13
5,6,4,4,29,100.78
5,6,4,4,30,90.4
5,7,1,4,20,123.04
5,7,1,4,21,112.3
5,7,1,4,22,109.17
5,7,1,4,23,109.99
5,7,1,4,24,110.2
5,7,1,4,25,128.49
5,7,1,4,26,88.93
5,7,1,4,27,110.04
5,7,1,4,28,106
5,7,1,4,29,104.05
5,7,1,4,30,92.71
5,7,2,4,20,120.9
5,7,2,4,21,102.95
5,7,2,4,22,116.95
5,7,2,4,23,115.68
5,7,2,4,24,115.23
5,7,2,4,25,110.41
5,7,2,4,26,110.37
5,7,2,4,27,98.52
5,7,2,4,28,109.33
5,7,2,4,29,127.4
5,7,2,4,30,89.44
5,7,3,4,20,118.7
5,7,3,4,21,97.52
5,7,3,4,22,110.72
5,7,3,4,23,134.95
5,7,3,4,24,92.58
5,7,3,4,25,110.36
5,7,3,4,26,113.96
5,7,3,4,27,93.8
5,7,3,4,28,105.55
5,7,3,4,29,108.56
5,7,3,4,30,129.12
5,7,4,4,20,105.99
5,7,4,4,21,116.26
5,7,4,4,22,141.21
5,7,4,4,23,97.05
5,7,4,4,24,116.28
5,7,4,4,25,119.58
5,7,4,4,26,98.71
5,7,4,4,27,106.02
5,7,4,4,28,115.77
5,7,4,4,29,133.29
5,7,4,4,30,113.56
5,9,1,4,20,95.19
5,9,1,4,21,89.65
5,9,1,4,22,101.05
5,9,1,4,23,88.91
5,9,1,4,24,93.54
5,9,1,4,25,90.59
5,9,1,4,26,105.44
5,9,1,4,27,87.97
5,9,1,4,28,92.68
5,9,1,4,29,112.82
5,9,1,4,30,100.73
5,9,2,4,20,84.92
5,9,2,4,21,100.5
5,9,2,4,22,103.45
5,9,2,4,23,92.81
5,9,2,4,24,91.95
5,9,2,4,25,97.39
5,9,2,4,26,110.15
5,9,2,4,27,90.18
5,9,2,4,28,105.71
5,9,2,4,29,96.3
5,9,2,4,30,103.19
5,9,3,4,20,108
5,9,3,4,21,111.75
5,9,3,4,22,91.87
5,9,3,4,23,100.13
5,9,3,4,24,124.48
5,9,3,4,25,100.93
5,9,3,4,26,118.08
5,9,3,4,27,105.7
5,9,3,4,28,108.54
5,9,3,4,29,125.94
5,9,3,4,30,119.01
5,9,4,4,20,91.22
5,9,4,4,21,93.96
5,9,4,4,22,118.99
5,9,4,4,23,115.44
5,9,4,4,24,131.58
5,9,4,4,25,97.11
5,9,4,4,26,99.07
5,9,4,4,27,124.35
5,9,4,4,28,126.75
5,9,4,4,29,129.45
5,9,4,4,30,132.02
5,1,1,5,22,90.75
5,1,1,5,23,95.87
5,1,1,5,24,97.24
5,1,1,5,25,99.38
5,1,1,5,26,89.35
5,1,1,5,27,102.45
5,1,1,5,28,94.91
5,1,1,5,29,99.77
5,1,1,5,30,97.91
5,1,2,5,22,86.22
5,1,2,5,23,88.37
5,1,2,5,24,97.59
5,1,2,5,25,94.69
5,1,2,5,26,103.63
5,1,2,5,27,103.52
5,1,2,5,28,103.41
5,1,2,5,29,92.42
5,1,2,5,30,101.23
5,1,3,5,22,74.93
5,1,3,5,23,80.11
5,1,3,5,24,79.48
5,1,3,5,25,76.9
5,1,3,5,26,87.55
5,1,3,5,27,87.84
5,1,3,5,28,95.21
5,1,3,5,29,87.49
5,1,3,5,30,94.77
5,1,4,5,22,58.36
5,1,4,5,23,66.13
5,1,4,5,24,62.85
5,1,4,5,25,69.34
5,1,4,5,26,73.59
5,1,4,5,27,75.54
5,1,4,5,28,76.07
5,1,4,5,29,81.25
5,1,4,5,30,72.82
5,2,1,5,22,95.65
5,2,1,5,23,97.58
5,2,1,5,24,92.06
5,2,1,5,25,86.68
5,2,1,5,26,79.3
5,2,1,5,27,91.76
5,2,1,5,28,80.6
5,2,1,5,29,80.97
5,2,1,5,30,87.81
5,2,2,5,22,80.71
5,2,2,5,23,91.6
5,2,2,5,24,93.67
5,2,2,5,25,98.04
5,2,2,5,26,97.15
5,2,2,5,27,84.52
5,2,2,5,28,88.94
5,2,2,5,29,92.58
5,2,2,5,30,88.04
5,2,3,5,22,76.97
5,2,3,5,23,80.84
5,2,3,5,24,98.47
5,2,3,5,25,91.6
5,2,3,5,26,95.52
5,2,3,5,27,91.38
5,2,3,5,28,107.39
5,2,3,5,29,93.12
5,2,3,5,30,95.54
5,2,4,5,22,66.87
5,2,4,5,23,75.2
5,2,4,5,24,79.37
5,2,4,5,25,67.85
5,2,4,5,26,72.53
5,2,4,5,27,82.41
5,2,4,5,28,86.85
5,2,4,5,29,88.75
5,2,4,5,30,87.45
5,4,1,5,22,88.88
5,4,1,5,23,72.66
5,4,1,5,24,83.05
5,4,1,5,25,68.86
5,4,1,5,26,78.02
5,4,1,5,27,80.38
5,4,1,5,28,73.96
5,4,1,5,29,68.46
5,4,1,5,30,71.13
5,4,2,5,22,76.71
5,4,2,5,23,81.14
5,4,2,5,24,62.05
5,4,2,5,25,66.44
5,4,2,5,26,74.9
5,4,2,5,27,68.73
5,4,2,5,28,82.16
5,4,2,5,29,73.63
5,4,2,5,30,72.18
5,4,3,5,22,104.49
5,4,3,5,23,84.32
5,4,3,5,24,87.79
5,4,3,5,25,65.49
5,4,3,5,26,57.34
5,4,3,5,27,88.63
5,4,3,5,28,65.38
5,4,3,5,29,86.94
5,4,3,5,30,89.59
5,4,4,5,22,68.56
5,4,4,5,23,78.25
5,4,4,5,24,82.93
5,4,4,5,25,87.25
5,4,4,5,26,82.9
5,4,4,5,27,76.74
5,4,4,5,28,79.07
5,4,4,5,29,89.2
5,4,4,5,30,78.33
5,5,1,5,22,62.62
5,5,1,5,23,65.82
5,5,1,5,24,72.64
5,5,1,5,25,65.02
5,5,1,5,26,72.72
5,5,1,5,27,71.67
5,5,1,5,28,69.99
5,5,1,5,29,64.67
5,5,1,5,30,67.21
5,5,2,5,22,54.93
5,5,2,5,23,51.77
5,5,2,5,24,60.57
5,5,2,5,25,64.19
5,5,2,5,26,55.65
5,5,2,5,27,61.25
5,5,2,5,28,69.86
5,5,2,5,29,60.34
5,5,2,5,30,60.77
5,5,3,5,22,40.64
5,5,3,5,23,41.68
5,5,3,5,24,41.77
5,5,3,5,25,42.46
5,5,3,5,26,49.58
5,5,3,5,27,50.17
5,5,3,5,28,52.24
5,5,3,5,29,51.16
5,5,3,5,30,55.21
5,5,4,5,22,25.33
5,5,4,5,23,26.4
5,5,4,5,24,30.39
5,5,4,5,25,36.22
5,5,4,5,26,36.76
5,5,4,5,27,37.18
5,5,4,5,28,37.48
5,5,4,5,29,37.67
5,5,4,5,30,46.43
5,6,1,5,22,70.72
5,6,1,5,23,90.46
5,6,1,5,24,72.46
5,6,1,5,25,84.4
5,6,1,5,26,68.51
5,6,1,5,27,77.33
5,6,1,5,28,77.57
5,6,1,5,29,75.97
5,6,1,5,30,67.35
5,6,2,5,22,88.35
5,6,2,5,23,73.42
5,6,2,5,24,78.03
5,6,2,5,25,64.19
5,6,2,5,26,71.08
5,6,2,5,27,73.89
5,6,2,5,28,86.57
5,6,2,5,29,66.86
5,6,2,5,30,68.98
5,6,3,5,22,82.81
5,6,3,5,23,85.72
5,6,3,5,24,96.74
5,6,3,5,25,79.36
5,6,3,5,26,82.22
5,6,3,5,27,70.89
5,6,3,5,28,61.84
5,6,3,5,29,77.94
5,6,3,5,30,79.9
5,6,4,5,22,75.2
5,6,4,5,23,70.4
5,6,4,5,24,72.04
5,6,4,5,25,80.48
5,6,4,5,26,80.34
5,6,4,5,27,90.34
5,6,4,5,28,80.77
5,6,4,5,29,90.61
5,6,4,5,30,78.19
5,7,1,5,22,70.84
5,7,1,5,23,82.67
5,7,1,5,24,76.36
5,7,1,5,25,69.18
5,7,1,5,26,74.19
5,7,1,5,27,69.6
5,7,1,5,28,77.29
5,7,1,5,29,71.46
5,7,1,5,30,74.01
5,7,2,5,22,70.65
5,7,2,5,23,82.17
5,7,2,5,24,77.53
5,7,2,5,25,98.01
5,7,2,5,26,75.59
5,7,2,5,27,86.06
5,7,2,5,28,68.8
5,7,2,5,29,79.77
5,7,2,5,30,73.55
5,7,3,5,22,87.39
5,7,3,5,23,67.06
5,7,3,5,24,79.48
5,7,3,5,25,82.45
5,7,3,5,26,112.21
5,7,3,5,27,88.68
5,7,3,5,28,111.06
5,7,3,5,29,96.75
5,7,3,5,30,78.45
5,7,4,5,22,92.19
5,7,4,5,23,104.98
5,7,4,5,24,83.52
5,7,4,5,25,94.82
5,7,4,5,26,86.88
5,7,4,5,27,87.97
5,7,4,5,28,89.2
5,7,4,5,29,78.86
5,7,4,5,30,80.28
5,9,1,5,22,82.52
5,9,1,5,23,99.04
5,9,1,5,24,73.55
5,9,1,5,25,87.6
5,9,1,5,26,86.13
5,9,1,5,27,78.84
5,9,1,5,28,96.71
5,9,1,5,29,75.12
5,9,1,5,30,88.72
5,9,2,5,22,65.39
5,9,2,5,23,65.41
5,9,2,5,24,81.78
5,9,2,5,25,87.89
5,9,2,5,26,109.07
5,9,2,5,27,77.46
5,9,2,5,28,82.75
5,9,2,5,29,85.59
5,9,2,5,30,74.46
5,9,3,5,22,83.69
5,9,3,5,23,100.93
5,9,3,5,24,93.81
5,9,3,5,25,67.27
5,9,3,5,26,85.78
5,9,3,5,27,88.48
5,9,3,5,28,116.37
5,9,3,5,29,109.67
5,9,3,5,30,88.21
5,9,4,5,22,103.14
5,9,4,5,23,104.72
5,9,4,5,24,86.99
5,9,4,5,25,90.07
5,9,4,5,26,114.66
5,9,4,5,27,117.57
5,9,4,5,28,103.39
5,9,4,5,29,105.19
5,9,4,5,30,106.88
5,1,1,6,22,84.51
5,1,1,6,23,77.54
5,1,1,6,24,77.01
5,1,1,6,25,73.65
5,1,1,6,26,81.03
5,1,1,6,27,68.07
5,1,1,6,28,75.63
5,1,1,6,29,86.32
5,1,1,6,30,88.64
5,1,2,6,22,68.94
5,1,2,6,23,75.28
5,1,2,6,24,80.4
5,1,2,6,25,86.22
5,1,2,6,26,73.17
5,1,2,6,27,80.35
5,1,2,6,28,82.82
5,1,2,6,29,83.65
5,1,2,6,30,77.68
5,1,3,6,22,56.09
5,1,3,6,23,75.68
5,1,3,6,24,74.12
5,1,3,6,25,73.53
5,1,3,6,26,70.63
5,1,3,6,27,71.97
5,1,3,6,28,72.76
5,1,3,6,29,86.03
5,1,3,6,30,77.33
5,1,4,6,22,51.6
5,1,4,6,23,55.57
5,1,4,6,24,53.1
5,1,4,6,25,63.06
5,1,4,6,26,71.59
5,1,4,6,27,70.23
5,1,4,6,28,70.03
5,1,4,6,29,74.79
5,1,4,6,30,68.86
5,2,1,6,22,78.57
5,2,1,6,23,65.42
5,2,1,6,24,83.12
5,2,1,6,25,76.29
5,2,1,6,26,82.56
5,2,1,6,27,74.08
5,2,1,6,28,84.11
5,2,1,6,29,72.99
5,2,1,6,30,74.78
5,2,2,6,22,76.49
5,2,2,6,23,76.82
5,2,2,6,24,72.69
5,2,2,6,25,68.72
5,2,2,6,26,81.92
5,2,2,6,27,79.9
5,2,2,6,28,83.22
5,2,2,6,29,80.21
5,2,2,6,30,76.51
5,2,3,6,22,80.22
5,2,3,6,23,70.07
5,2,3,6,24,77.54
5,2,3,6,25,76.84
5,2,3,6,26,76.46
5,2,3,6,27,74.73
5,2,3,6,28,72.72
5,2,3,6,29,87.1
5,2,3,6,30,79.38
5,2,4,6,22,56.68
5,2,4,6,23,70.02
5,2,4,6,24,70.69
5,2,4,6,25,68.06
5,2,4,6,26,75.42
5,2,4,6,27,76.61
5,2,4,6,28,79.7
5,2,4,6,29,77.85
5,2,4,6,30,70.04
5,4,1,6,22,64.71
5,4,1,6,23,66.82
5,4,1,6,24,61.74
5,4,1,6,25,65.58
5,4,1,6,26,57.79
5,4,1,6,27,61.66
5,4,1,6,28,69.79
5,4,1,6,29,58.6
5,4,1,6,30,63.44
5,4,2,6,22,64.87
5,4,2,6,23,70.18
5,4,2,6,24,57.47
5,4,2,6,25,63.05
5,4,2,6,26,50.47
5,4,2,6,27,59.39
5,4,2,6,28,55.71
5,4,2,6,29,52.99
5,4,2,6,30,56.11
5,4,3,6,22,79.25
5,4,3,6,23,79.59
5,4,3,6,24,75.97
5,4,3,6,25,68.38
5,4,3,6,26,76.48
5,4,3,6,27,49.15
5,4,3,6,28,68.73
5,4,3,6,29,49.28
5,4,3,6,30,59.76
5,4,4,6,22,70.81
5,4,4,6,23,83.45
5,4,4,6,24,69.3
5,4,4,6,25,75.65
5,4,4,6,26,80.55
5,4,4,6,27,55.51
5,4,4,6,28,74.93
5,4,4,6,29,77.1
5,4,4,6,30,62.54
5,5,1,6,22,51.95
5,5,1,6,23,57.52
5,5,1,6,24,60.41
5,5,1,6,25,63.32
5,5,1,6,26,66.14
5,5,1,6,27,65.58
5,5,1,6,28,67.26
5,5,1,6,29,67.85
5,5,1,6,30,61
5,5,2,6,22,47.42
5,5,2,6,23,48.12
5,5,2,6,24,54.4
5,5,2,6,25,54.19
5,5,2,6,26,57.25
5,5,2,6,27,62.48
5,5,2,6,28,58.15
5,5,2,6,29,60.67
5,5,2,6,30,64.34
5,5,3,6,22,38.1
5,5,3,6,23,38.39
5,5,3,6,24,39.21
5,5,3,6,25,43.07
5,5,3,6,26,46.55
5,5,3,6,27,47.12
5,5,3,6,28,49.06
5,5,3,6,29,48.25
5,5,3,6,30,52.05
5,5,4,6,22,32.95
5,5,4,6,23,28.69
5,5,4,6,24,34.32
5,5,4,6,25,35.01
5,5,4,6,26,35.56
5,5,4,6,27,35.98
5,5,4,6,28,42.35
5,5,4,6,29,43.86
5,5,4,6,30,36.56
5,6,1,6,22,71.43
5,6,1,6,23,62.68
5,6,1,6,24,65.8
5,6,1,6,25,60.57
5,6,1,6,26,67.31
5,6,1,6,27,64.35
5,6,1,6,28,73.75
5,6,1,6,29,60.87
5,6,1,6,30,62.63
5,6,2,6,22,69.08
5,6,2,6,23,78.48
5,6,2,6,24,64.46
5,6,2,6,25,70.66
5,6,2,6,26,73.12
5,6,2,6,27,61.81
5,6,2,6,28,64.4
5,6,2,6,29,67.01
5,6,2,6,30,56.6
5,6,3,6,22,76.16
5,6,3,6,23,90.32
5,6,3,6,24,74.09
5,6,3,6,25,77.45
5,6,3,6,26,75.42
5,6,3,6,27,74.05
5,6,3,6,28,76.26
5,6,3,6,29,76.79
5,6,3,6,30,64.11
5,6,4,6,22,59.57
5,6,4,6,23,61.97
5,6,4,6,24,74.44
5,6,4,6,25,61.85
5,6,4,6,26,71.2
5,6,4,6,27,72.97
5,6,4,6,28,80.28
5,6,4,6,29,72.87
5,6,4,6,30,76.58
5,7,1,6,22,62.29
5,7,1,6,23,66.72
5,7,1,6,24,70.89
5,7,1,6,25,59.42
5,7,1,6,26,71.18
5,7,1,6,27,53.95
5,7,1,6,28,58.24
5,7,1,6,29,55.06
5,7,1,6,30,56.71
5,7,2,6,22,66.5
5,7,2,6,23,57.54
5,7,2,6,24,61.24
5,7,2,6,25,58.57
5,7,2,6,26,59.21
5,7,2,6,27,77.25
5,7,2,6,28,75.37
5,7,2,6,29,64.14
5,7,2,6,30,66.27
5,7,3,6,22,66.76
5,7,3,6,23,68.4
5,7,3,6,24,53.49
5,7,3,6,25,58.52
5,7,3,6,26,56.37
5,7,3,6,27,71.47
5,7,3,6,28,68.12
5,7,3,6,29,56.28
5,7,3,6,30,64.11
5,7,4,6,22,73.56
5,7,4,6,23,76.46
5,7,4,6,24,80.8
5,7,4,6,25,93.64
5,7,4,6,26,61.88
5,7,4,6,27,77.06
5,7,4,6,28,84.93
5,7,4,6,29,76.39
5,7,4,6,30,79.95
5,9,1,6,22,57.27
5,9,1,6,23,58.79
5,9,1,6,24,61.24
5,9,1,6,25,75.92
5,9,1,6,26,63.18
5,9,1,6,27,72.41
5,9,1,6,28,59.29
5,9,1,6,29,66.33
5,9,1,6,30,66.27
5,9,2,6,22,59.97
5,9,2,6,23,63.15
5,9,2,6,24,60.2
5,9,2,6,25,63.72
5,9,2,6,26,68.71
5,9,2,6,27,58.58
5,9,2,6,28,66.66
5,9,2,6,29,74.35
5,9,2,6,30,70.3
5,9,3,6,22,92.47
5,9,3,6,23,59.43
5,9,3,6,24,61.83
5,9,3,6,25,79.03
5,9,3,6,26,90.99
5,9,3,6,27,80.65
5,9,3,6,28,70.56
5,9,3,6,29,72.5
5,9,3,6,30,94.96
5,9,4,6,22,65.94
5,9,4,6,23,82.47
5,9,4,6,24,85.92
5,9,4,6,25,86.62
5,9,4,6,26,75.87
5,9,4,6,27,86.02
5,9,4,6,28,87.95
5,9,4,6,29,89.72
5,9,4,6,30,79.86
6,1,1,1,18,183.83
6,1,1,1,19,207.39
6,1,1,1,20,185.04
6,1,1,1,21,177.28
6,1,1,1,22,189.53
6,1,1,1,23,191.92
6,1,1,1,24,205.52
6,1,1,1,25,201.76
6,1,1,1,26,179.71
6,1,1,1,27,186.95
6,1,1,1,28,194.95
6,1,1,1,29,189.13
6,1,1,1,30,198.19
6,1,2,1,18,164.81
6,1,2,1,19,177.74
6,1,2,1,20,160.27
6,1,2,1,21,174.9
6,1,2,1,22,172.26
6,1,2,1,23,181.86
6,1,2,1,24,189.27
6,1,2,1,25,199.79
6,1,2,1,26,190.94
6,1,2,1,27,199.35
6,1,2,1,28,180.5
6,1,2,1,29,172.46
6,1,2,1,30,178.19
6,1,3,1,18,134.21
6,1,3,1,19,145.78
6,1,3,1,20,159.79
6,1,3,1,21,152.49
6,1,3,1,22,160.49
6,1,3,1,23,163.73
6,1,3,1,24,167.43
6,1,3,1,25,175.99
6,1,3,1,26,184.34
6,1,3,1,27,190.47
6,1,3,1,28,188.49
6,1,3,1,29,175.98
6,1,3,1,30,175.08
6,1,4,1,18,96.53
6,1,4,1,19,109.32
6,1,4,1,20,127.29
6,1,4,1,21,126.33
6,1,4,1,22,135.35
6,1,4,1,23,141.8
6,1,4,1,24,150.75
6,1,4,1,25,163.4
6,1,4,1,26,158.92
6,1,4,1,27,163.47
6,1,4,1,28,170.03
6,1,4,1,29,187.98
6,1,4,1,30,180.87
6,2,1,1,18,184.81
6,2,1,1,19,172.78
6,2,1,1,20,187.35
6,2,1,1,21,194.58
6,2,1,1,22,194.36
6,2,1,1,23,181.66
6,2,1,1,24,185.44
6,2,1,1,25,175.88
6,2,1,1,26,195.16
6,2,1,1,27,207.14
6,2,1,1,28,220.6
6,2,1,1,29,193.93
6,2,1,1,30,197.87
6,2,2,1,18,160.44
6,2,2,1,19,165.41
6,2,2,1,20,180.01
6,2,2,1,21,169.85
6,2,2,1,22,171.4
6,2,2,1,23,178.14
6,2,2,1,24,191.93
6,2,2,1,25,199.59
6,2,2,1,26,207.32
6,2,2,1,27,181.85
6,2,2,1,28,198.29
6,2,2,1,29,195.6
6,2,2,1,30,201.88
6,2,3,1,18,159.17
6,2,3,1,19,173.53
6,2,3,1,20,163.01
6,2,3,1,21,171.42
6,2,3,1,22,166.4
6,2,3,1,23,183.49
6,2,3,1,24,185.05
6,2,3,1,25,194.86
6,2,3,1,26,183.49
6,2,3,1,27,181.93
6,2,3,1,28,184.44
6,2,3,1,29,192.06
6,2,3,1,30,192.2
6,2,4,1,18,123.8
6,2,4,1,19,132.18
6,2,4,1,20,132.56
6,2,4,1,21,145.82
6,2,4,1,22,142.63
6,2,4,1,23,153.61
6,2,4,1,24,157.86
6,2,4,1,25,167.3
6,2,4,1,26,169.77
6,2,4,1,27,155.47
6,2,4,1,28,170.16
6,2,4,1,29,156.54
6,2,4,1,30,170.74
6,4,1,1,18,165.39
6,4,1,1,19,153.51
6,4,1,1,20,134.66
6,4,1,1,21,146.27
6,4,1,1,22,142.8
6,4,1,1,23,153.18
6,4,1,1,24,145.18
6,4,1,1,25,136.04
6,4,1,1,26,150.7
6,4,1,1,27,150.21
6,4,1,1,28,140.02
6,4,1,1,29,147.87
6,4,1,1,30,133.72
6,4,2,1,18,140.64
6,4,2,1,19,133.26
6,4,2,1,20,138.61
6,4,2,1,21,138.75
6,4,2,1,22,153.7
6,4,2,1,23,135.78
6,4,2,1,24,149.5
6,4,2,1,25,137.96
6,4,2,1,26,147.3
6,4,2,1,27,139.34
6,4,2,1,28,147.74
6,4,2,1,29,145.36
6,4,2,1,30,147.55
6,4,3,1,18,139.53
6,4,3,1,19,142.81
6,4,3,1,20,136.04
6,4,3,1,21,144.91
6,4,3,1,22,150.64
6,4,3,1,23,134.51
6,4,3,1,24,156.81
6,4,3,1,25,133.23
6,4,3,1,26,144.56
6,4,3,1,27,140.2
6,4,3,1,28,148.32
6,4,3,1,29,126.07
6,4,3,1,30,158.47
6,4,4,1,18,129.75
6,4,4,1,19,122.31
6,4,4,1,20,144.29
6,4,4,1,21,130.07
6,4,4,1,22,134.69
6,4,4,1,23,142.64
6,4,4,1,24,135.85
6,4,4,1,25,134.87
6,4,4,1,26,137.96
6,4,4,1,27,157.06
6,4,4,1,28,132.76
6,4,4,1,29,144.72
6,4,4,1,30,136.22
6,5,1,1,18,106.96
6,5,1,1,19,117.4
6,5,1,1,20,128.88
6,5,1,1,21,132.21
6,5,1,1,22,125.8
6,5,1,1,23,133.74
6,5,1,1,24,130.8
6,5,1,1,25,132.33
6,5,1,1,26,133.04
6,5,1,1,27,139.97
6,5,1,1,28,131.66
6,5,1,1,29,138.88
6,5,1,1,30,139.24
6,5,2,1,18,103.08
6,5,2,1,19,107
6,5,2,1,20,94.83
6,5,2,1,21,98.88
6,5,2,1,22,112.41
6,5,2,1,23,119.5
6,5,2,1,24,126.79
6,5,2,1,25,116.43
6,5,2,1,26,122.37
6,5,2,1,27,123.57
6,5,2,1,28,124
6,5,2,1,29,133.78
6,5,2,1,30,121.27
6,5,3,1,18,87.48
6,5,3,1,19,86.99
6,5,3,1,20,88.9
6,5,3,1,21,96.52
6,5,3,1,22,102.67
6,5,3,1,23,110.11
6,5,3,1,24,108.89
6,5,3,1,25,104.43
6,5,3,1,26,99.66
6,5,3,1,27,108.98
6,5,3,1,28,112.65
6,5,3,1,29,113.38
6,5,3,1,30,114.81
6,5,4,1,18,73.78
6,5,4,1,19,87.55
6,5,4,1,20,80.73
6,5,4,1,21,91.79
6,5,4,1,22,97.68
6,5,4,1,23,99.32
6,5,4,1,24,104.63
6,5,4,1,25,111.25
6,5,4,1,26,106.4
6,5,4,1,27,115.65
6,5,4,1,28,106.38
6,5,4,1,29,114.85
6,5,4,1,30,119.1
6,6,1,1,18,146.04
6,6,1,1,19,133.32
6,6,1,1,20,153.19
6,6,1,1,21,143.33
6,6,1,1,22,144.25
6,6,1,1,23,137.95
6,6,1,1,24,130.33
6,6,1,1,25,142.89
6,6,1,1,26,133.15
6,6,1,1,27,142.94
6,6,1,1,28,141.25
6,6,1,1,29,137.22
6,6,1,1,30,138.01
6,6,2,1,18,127.28
6,6,2,1,19,138.41
6,6,2,1,20,132.29
6,6,2,1,21,130.79
6,6,2,1,22,135.07
6,6,2,1,23,143.35
6,6,2,1,24,125.64
6,6,2,1,25,136.46
6,6,2,1,26,122.73
6,6,2,1,27,132.91
6,6,2,1,28,133.82
6,6,2,1,29,146.49
6,6,2,1,30,132.45
6,6,3,1,18,134.05
6,6,3,1,19,105.39
6,6,3,1,20,125.88
6,6,3,1,21,138.71
6,6,3,1,22,129.34
6,6,3,1,23,126.63
6,6,3,1,24,130.84
6,6,3,1,25,139.45
6,6,3,1,26,123.31
6,6,3,1,27,139.1
6,6,3,1,28,133.82
6,6,3,1,29,131.71
6,6,3,1,30,131.45
6,6,4,1,18,121.11
6,6,4,1,19,111.18
6,6,4,1,20,111.13
6,6,4,1,21,111.46
6,6,4,1,22,120.9
6,6,4,1,23,120.93
6,6,4,1,24,123.22
6,6,4,1,25,122.13
6,6,4,1,26,124.51
6,6,4,1,27,122.03
6,6,4,1,28,133.49
6,6,4,1,29,126.11
6,6,4,1,30,122.71
6,7,1,1,18,177.61
6,7,1,1,19,162.73
6,7,1,1,20,180.94
6,7,1,1,21,191.36
6,7,1,1,22,175.86
6,7,1,1,23,179.31
6,7,1,1,24,161.65
6,7,1,1,25,174.51
6,7,1,1,26,196.39
6,7,1,1,27,164.94
6,7,1,1,28,178.69
6,7,1,1,29,178.03
6,7,1,1,30,159.09
6,7,2,1,18,165.32
6,7,2,1,19,194.81
6,7,2,1,20,179.05
6,7,2,1,21,174.31
6,7,2,1,22,183.27
6,7,2,1,23,189.81
6,7,2,1,24,177.73
6,7,2,1,25,187.51
6,7,2,1,26,182.89
6,7,2,1,27,164.95
6,7,2,1,28,175.74
6,7,2,1,29,186.89
6,7,2,1,30,163.78
6,7,3,1,18,170.69
6,7,3,1,19,185.2
6,7,3,1,20,183.66
6,7,3,1,21,170.39
6,7,3,1,22,168.55
6,7,3,1,23,180.82
6,7,3,1,24,179.66
6,7,3,1,25,201.24
6,7,3,1,26,166.58
6,7,3,1,27,180.42
6,7,3,1,28,185.15
6,7,3,1,29,174.52
6,7,3,1,30,170.73
6,7,4,1,18,161.7
6,7,4,1,19,170.87
6,7,4,1,20,158.37
6,7,4,1,21,177.89
6,7,4,1,22,175.28
6,7,4,1,23,205.23
6,7,4,1,24,162.75
6,7,4,1,25,176.9
6,7,4,1,26,170.57
6,7,4,1,27,182.69
6,7,4,1,28,188.56
6,7,4,1,29,196.25
6,7,4,1,30,167.61
